x, true, terminal, branch, dgm
9.090909090909082835e-02,9.579835230117104139e-01,9.958706137005628456e-01,1.001194715499877930e+00,-1.502161026000976562e-01
1.515151515151513806e-01,9.388520926623541429e-01,9.885435216570247485e-01,9.836047887802124023e-01,-1.510125696659088135e-01
2.121212121212123769e-01,9.162732252020068247e-01,9.775865270452067657e-01,9.615982770919799805e-01,-1.517092883586883545e-01
2.727272727272729291e-01,8.903298295640519333e-01,9.630398636251921163e-01,9.352990388870239258e-01,-1.523652970790863037e-01
3.333333333333334814e-01,8.611171691298102893e-01,9.449569463147375892e-01,9.049775004386901855e-01,-1.528987437486648560e-01
3.939393939393940336e-01,8.287425119242229909e-01,9.234041750512754776e-01,8.707640767097473145e-01,-1.534825861454010010e-01
4.545454545454545858e-01,7.933247367308369213e-01,8.984606909733078295e-01,8.342450261116027832e-01,-1.540391594171524048e-01
5.151515151515151381e-01,7.549938965724283246e-01,8.702180858164869637e-01,7.952939271926879883e-01,-1.546476781368255615e-01
5.757575757575756903e-01,7.138907411601500552e-01,8.387800655914716685e-01,7.491772770881652832e-01,-1.552307456731796265e-01
6.363636363636366866e-01,6.701662000647559125e-01,8.042620697785237693e-01,6.767159700393676758e-01,-1.554675847291946411e-01
6.969696969696972388e-01,6.239808285076826611e-01,7.667908474371523120e-01,6.112390756607055664e-01,-1.560293138027191162e-01
7.575757575757577911e-01,5.755042178070249870e-01,7.265039917873150621e-01,5.983565449714660645e-01,-1.563409268856048584e-01
8.181818181818183433e-01,5.249143726432332624e-01,6.835494349711863649e-01,5.791015625000000000e-01,-1.567274034023284912e-01
8.787878787878788955e-01,4.723970574311924242e-01,6.380849048507067911e-01,5.776134729385375977e-01,-1.569461673498153687e-01
9.393939393939394478e-01,4.181451141987858056e-01,5.902773458355402569e-01,4.577145576477050781e-01,-1.571234166622161865e-01
1.000000000000000000e+00,3.623577544766736214e-01,5.403023058681397650e-01,3.967218697071075439e-01,-1.574054956436157227e-01
1.060606060606060552e+00,3.052398277994453069e-01,4.883432918168963965e-01,3.327609300613403320e-01,-1.574499905109405518e-01
1.121212121212121104e+00,2.470010695041884308e-01,4.345910956443470030e-01,2.703554034233093262e-01,-1.575298011302947998e-01
